adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",http://www.alleyez.movie/,402529,tt1666185,en,All Eyez on Me,"All Eyez on Me chronicles the life and legacy of Tupac Shakur, including his rise to superstardom as a hip-hop artist, actor, poet and activist, as well as his imprisonment and prolific, controversial time at Death Row Records. Against insurmountable odds, Tupac rose to become a cultural icon whose career and persona both continue to grow long after his passing.",9.809168,/zmgsaKFWbmZ1Grz4SO0PLNxilv3.jpg,"[{'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-06-12,0.0,139.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Legends never die,All Eyez on Me,False,6.3,436.0
False,"{'id': 425189, 'name': 'Dragon Ball Z OVA Collection', 'poster_path': '/d4A6XvknEyhX7XX9Td71E6qzgIU.jpg', 'backdrop_path': '/ecVcYj4os63X0InzdCAdlTwFv3d.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",,39324,tt0142247,ja,Doragon Bōru Zetto: Zetsubō e no Hankō!! Nokosareta Chō-Senshi • Gohan to Torankusu,It has been thirteen years since the Androids began their killing rampage and Son Gohan is the only person fighting back. He takes Bulma's son Trunks as a student and even gives his own life to save Trunks's. Now Trunks must figure out a way to change this apocalyptic future,3.781296,/4Jq3HtN7x7AzxqwYr36FOndYGxH.jpg,"[{'name': 'Toei Animation', 'id': 5542}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1993-02-24,0.0,48.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Dragon Ball Z: The History of Trunks,False,7.0,81.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,64655,tt1527835,en,Archipelago,"Patricia (Kate Fahy) and her two children, young adults Edward (Tom Hiddleston) and Cynthia (Lydia Leonard), arrive for a break at a holiday cottage. As rain and wind lash against the windows, Patricia grows exasperated at the absence of her husband, who remains an unheard voice on the phone. Good-natured Edward struggles to hide his angst at where his life is heading and assumes a fatherly role while becoming weirdly familiar with Rose (Amy Lloyd), the family’s hired cook. Cynthia, meanwhile, looms like a dark cloud and snaps and lashes out for no clear reason.",1.644963,/gTFePCw4BDx1ikvgdaX0fDf9ewF.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2010-10-22,0.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Deep fractures within a family dynamic begin to surface during a getaway to the Isles of Scilly.,Archipelago,False,5.0,15.0
False,,0,[],,223346,tt0238066,en,Bounce: Behind The Velvet Rope,"Steven Cantor's award-winning documentary chronicles of the lives of bouncers - the burly boys who guard both sides of the door in nightclubs across America. The film takes an inside look at the mindset of these frequently ridiculed, but always feared enforcers of the night and examines whether they are skilled experts in security, hired to anticipate trouble, or just hired thugs meant to intimidate. Revealed within is a world of notorious nightclub bouncers, including New York's Terence ""The Black Prince"" Buckley and British legend Lenny ""The Guv'nor"" McLean who appeared in ""Lock, Stock and Two Smoking Barrels"" Written by Sujit R. Varma",0.03652,/6UyBEp128dkrFT0uPo28JFCLdAj.jpg,[],[],2001-09-07,0.0,71.0,[],Released,The Line Forms To Your Left.,Bounce: Behind The Velvet Rope,False,3.0,1.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,72946,tt1624426,en,I Will Follow,"Chronicles a day in the life of a grieving woman, and the twelve visitors who help her move forward.",0.482814,/tZxdIFrJt3xfsWllQhMsLwXnXXc.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-09-18,0.0,76.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,I Will Follow,False,6.4,5.0
False,"{'id': 369005, 'name': 'Ten Minutes Older... (Collection)', 'poster_path': None, 'backdrop_path': None}",0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,79591,tt0318742,ru,Ten Minutes Older: The Cello,"Collection of short films the summaries of which include; a foreign man moving to Italy, getting married and having a child; a four split scene short involving plot-less images of old people with television sets for heads, a beautiful woman having sex, and overall confusion; and an old man reminiscing over his youth.",1.203539,/kaZjKHXsZbggJt2Xb7jYVtedhBk.jpg,"[{'name': 'Road Movies Filmproduktion GmbH', 'id': 45}, {'name': 'Matador Pictures', 'id': 707}, {'name': 'Why Not Productions', 'id': 729}, {'name': 'Diablo Films', 'id': 2615}, {'name': 'AtomFilms', 'id': 30241}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2002-09-03,0.0,146.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,,Ten Minutes Older: The Cello,False,6.6,8.0
False,,0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,254299,tt3439092,de,Die goldene Gans,,0.091445,/8HG8K4ofZn4igfi2VO7M8C9YfBP.jpg,"[{'name': 'ZDF', 'id': 21404}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2013-12-19,0.0,,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Die goldene Gans,False,0.0,0.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,415396,tt4597598,es,María (y los demás),"Ever since her mum died when she was fifteen, Maria has taken care of her father and her siblings. Responsible and in control, she's always been a rock for the family and feels proud of her efforts. That's why her father's sudden love for his nurse and the announcement of their marriage brings Maria's world crashing down around her. At the age of 35 and unable to find a steady partner, she'll have to take the plunge and dare to change her own fate.",0.380641,/6I7aPKJbtvMrtlPrzmgwQbnspCN.jpg,"[{'name': 'Friday Films', 'id': 79062}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2016-10-07,0.0,90.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,,María (y los demás),False,5.7,8.0
False,,1365068,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",,89156,tt2043979,pl,Róża,"This harrowing tale of survival centers on Rose, a Masurian woman, whose German soldier husband was killed in the war, leaving her alone on their farm. A single woman had no defense against Russian soldiers who raped as a form of revenge, nor against plundering Poles who found themselves in desperate straits. Help arrives for Rose in the form of Tadeusz, a former officer in the Polish Home Army who deserted after he saw his wife raped and murdered by Russian troops and is attempting to hide his identity.",0.999947,/evtWzqKUcs40MLJ9hJ83F2oy6CY.jpg,[],"[{'iso_3166_1': 'PL', 'name': 'Poland'}]",2011-06-09,0.0,90.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Rose,False,7.2,12.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,111460,tt0023982,en,"Elmer, The Great","Elmer does not want to leave Gentryville, because Nellie is the one that he loves. Even when Mr. Wade of the Chicago Cubs comes to get him, it is only because Nellie spurns him that he goes. As always, Elmer is the king of batters and he wins game after game. When Nellie comes to see Elmer in Chicago, she sees him kissing Evelyn and she wants nothing to do with him anymore. So Healy takes him to a gambling club, where Elmer does not know that the chips are money. He finds that he owes the gamblers $5000 and they make him sign a note for it. Sad at losing Nellie, mad at his teammates and in debt to the gamblers, Elmer disappears as the Cubs are in the deciding game for the Series.",0.792763,/7msz30TaCRA02t8DexzNsTbEcx5.jpg,"[{'name': 'First National Pictures', 'id': 3245}, {'name': 'The Vitaphone Corporation', 'id': 9329}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1933-04-29,0.0,72.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Elmer, The Great",False,5.0,1.0
False,,19800000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,5279,tt0280707,en,Gosford Park,"Multiple storylined drama set in 1932, showing the lives of upstairs guest and downstairs servants at a party in a country house in England.",14.101101,/7wCUMn1Fj5MutTJHFopHba0Pto.jpg,"[{'name': 'USA Films', 'id': 987}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2001-11-07,87754044.0,137.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Tea at four. Dinner at eight. Murder at midnight.,Gosford Park,False,6.8,256.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,54099,tt0887143,en,Hyenas,Roving clans of shape-shifting human/hyena creatures prowl and hunt for human prey. They are hunted by one man seeking revenge for the death of his loved ones.,1.731322,/iRbc67rVK32gJns92o2vz7ZlOZc.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-05-12,0.0,92.0,[],Released,The Legend Is Real...,Hyenas,False,2.9,8.0
False,,0,[],http://www.branitvfx.com/,53268,tt1419113,en,World Builder,"""World Builder"" is a short film by Bruce Branit (co-creator of ""405"") in which a man uses holographic tools to create a virtual world for a woman he loves. The filming was completed in a single day, but the post-production computer graphics required 2 years.",0.373912,/1n9zlbJbDhIjmOMHfZIRGj8njbZ.jpg,[],[],2007-01-01,0.0,9.0,[],Released,,World Builder,False,7.0,7.0
False,"{'id': 430186, 'name': 'Bring It On Collection', 'poster_path': '/iybFuFGBKPD8LXOgugjnA8sI6Bb.jpg', 'backdrop_path': '/ypR7RZO9hIAyd3lIx07gJ0AVvbB.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}]",https://www.uphe.com/movies/bring-it-on-all-or-nothing,11211,tt0490822,en,Bring It On: All or Nothing,"A transfer student at a rough high school tries joining the cheer-leading squad and finds that she not only has to face off against the head cheerleader, but also against her former school in preparation for a cheer-off competition.",0.316359,/25ZtVKcoEsPVmrwGuPJ1bdmHIHF.jpg,"[{'name': 'Universal Studios Home Entertainment', 'id': 6858}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2006-08-08,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bring It On: All or Nothing,False,5.8,152.0
False,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",,28340,tt0099856,en,The Invisible Maniac,An invisible scientist escapes from an asylum and teaches high-school physics to nubile teens.,0.885077,/dK4JsizyMZwa1x4BqRGuS8VqiN0.jpg,"[{'name': 'Republic Pictures (II)', 'id': 10348}, {'name': 'Smoking Gun Pictures', 'id': 45984}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-07-13,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The new physics professor has a disappearing act that's a real scream.,The Invisible Maniac,False,4.0,7.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",,56259,tt0067972,en,Werewolves on Wheels,"A biker gang visits a monastery where they encounter black-robed monks engaged in worshipping Satan. When the monks try to persuade one of the female bikers, Helen, to become a satanic sacrifice the bikers smash up the monastery and leave. The monks have the last laugh, though, as Helen, as a result of the satanic rituals, is now possessed and at night changes into a werewolf, with dire results for the biker gang.",0.090689,/5bgeBnFig30dTb5p1S24D8uP0xu.jpg,"[{'name': 'South Street Films', 'id': 22051}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1971-11-19,0.0,85.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"If you're hairy, you belong on a motorbike!",Werewolves on Wheels,False,7.4,6.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}]",,367538,tt5231402,en,The Flight Before Christmas,"Two strangers who both happen to be in marketing, share a room at a bed-and-breakfast when a snowstorm strands their flight in Montana on Christmas Eve.",0.850828,/ahZUZgdyH2nX4dUhpddO7v3CDgr.jpg,[],[],2015-12-01,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Flight Before Christmas,False,5.0,9.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,42511,tt0012532,en,Orphans of the Storm,"Henriette and Louise, a foundling, are raised together as sisters. When Louise goes blind, Henriette swears to take care of her forever. They go to Paris to see if Louise's blindness can be cured, but are separated when an aristocrat lusts after Henriette and abducts her. Only Chevalier de Vaudrey is kind to her, and they fall in love. The French Revolution replaces the corrupt Aristocracy with the equally corrupt Robespierre. De Vaudrey, who has always been good to peasants, is condemned to death for being an aristocrat, and Henriette for harboring him. Will revolutionary hero Danton, the only voice for mercy in the new regime, be able to save them from the guillotine?",1.526876,/vcZKajKPL4Xtjzmov9tJY3IYhS6.jpg,"[{'name': 'D.W. Griffith Productions', 'id': 4759}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1921-12-28,0.0,150.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Orphans of the Storm,False,6.8,20.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]",,58679,tt1722513,zh,刀见笑,"A tale of revenge, honor and greed follows a group of misfits that gets involved with a kitchen cleaver made from the top five swords of the martial arts world in this wild and brash action comedy.",0.968275,/5ec092ixGLjR7BXBTj5S12fOQXY.jpg,"[{'name': 'First Cut Studios Inc.', 'id': 7484}, {'name': 'Fox International Productions', 'id': 7485}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-03-17,0.0,92.0,"[{'iso_639_1': 'zh', 'name': '普通话'}]",Released,One legendary blade will change the destiny of all who wield it.,"The Butcher, the Chef, and the Swordsman",False,5.0,10.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,46326,tt0030643,fr,Le Quai des brumes,A military deserter in a French port city finds love amidst trouble.,2.428278,/yoiJPfIBWWFC81w1pf1rFDdpRbf.jpg,"[{'name': 'Ciné-Alliance', 'id': 4781}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",1938-05-18,0.0,91.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,...A Story Which the French Have Put On the Screen With Daring Skill!,Port of Shadows,False,7.4,31.0
False,,0,[],,195385,tt0070836,it,Troppo rischio per un uomo solo,A race-car driver must elude the police and two rival criminal organizations as he tries to locate a suitcase full of heroin and absolve himself of murder.,0.121877,/vuamw4mJ57eonwSM7rGpomngRa4.jpg,"[{'name': 'Cinecompany', 'id': 17741}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1973-11-20,0.0,104.0,[],Released,,The Magnificent Dare Devil,False,0.0,0.0
False,,0,"[{'id': 35, 'name': 'Comedy'}]",,66894,tt0120707,en,Ride,"A group of young people leave Harlem for a bus trip down to Miami. The voyage starts off with problems, but it ends up becoming a learning experience, as they end up learning things about each other they had not previously known.",0.987366,/piDQASLGnHnem0ncRfALcy05Nuq.jpg,"[{'name': 'Dimension Films', 'id': 7405}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-03-27,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,This party makes no stops.,Ride,False,6.8,4.0
False,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",,94251,tt0034262,en,"Tall, Dark and Handsome","Robin Hoodish gangster in 1929 Chicago is an object of affection, kind to New York hood and bad to a bad crook.",0.001373,/ffykxc3yztKj8QC17jnYF9hAcKo.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1941-01-24,0.0,78.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Tall, Dark and Handsome",False,0.0,0.0
False,,200000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,10218,tt0117802,en,Swingers,"This is a story about Mike, a guy who left his girl in New York when he came to LA to be a star. It's been six months since his girlfriend left him and he's not doing so good. So, his pal and some other friends try and get him back in the social scene and forget about his 6 year relationship.",6.578025,/h1nLEgXCNK6sQgup22SYgNTrwJm.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Independent Pictures (II)', 'id': 2833}, {'name': 'The Alfred Shay Company Inc.', 'id': 8824}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-10-18,4505922.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Cocktails first. Questions later.,Swingers,False,6.8,255.0
